id,score
2643,2.00699372325392
1971,2.047075841516474
2149,2.7685854471696167
1993,2.17859827177982
2390,1.7454696415239779
2736,2.0204616294807374
1138,2.299189513780485
2690,2.9149394152062458
1757,3.5868026378731135
1589,2.02722308301488
2358,2.0671585532108967
1230,2.2195338374840583
1120,2.412032916788446
2495,2.0070567032757802
2492,2.133094019766468
2264,2.2758778416017607
1481,2.875137516786282
2033,2.034737323169335
1704,2.061879464925789
2114,2.1519614637427193
1699,2.5068109448697298
2854,2.558646465474652
2534,2.0142950274249607
1486,2.797481405201371
2476,2.2393695456937404
2449,2.221676797653197
1465,2.2413662194178787
982,2.51281015612104
2664,2.3044797949398776
800,2.3984804055754436
2017,2.512041344293918
1163,2.6065137520228756
2507,2.681378923076717
2437,2.015585143238593
2074,2.2952918276118854
1859,2.3680150158271287
2098,2.3243758988277063
873,2.2029476999028095
1644,2.2590150970150167
998,2.942629224620469
2269,2.3040294262992895
