id,score
2967,2.314612923252099
959,3.950419898459911
1143,4.169342280438632
2868,2.0813286920159997
2030,2.8337364415151187
1110,2.6878586809911043
784,3.0324886955657115
2900,2.3549202896916808
2709,1.9561236295371232
3015,2.327094940219715
1186,1.8015415955300946
2542,2.627954708890036
939,2.309146061992743
776,2.0391750351072524
2167,2.4433306551561156
1944,1.8901034755142212
1264,3.4810920264777927
999,1.672846242063102
2130,2.6016846873782025
2450,1.8942630539112475
3028,1.8665038971596073
3080,2.1014901368387715
2059,2.4782954336747505
1050,2.3830998520881117
2136,1.8953148292314688
2078,2.2273954542110688
2428,1.4295314974164035
2514,1.713332647490802
2483,1.9364374097936574
3053,2.1097411113623723
2933,1.85746622377554
2408,2.1212002865137505
2889,2.3797714593270833
1817,2.227113198251361
1717,3.125338906405615
2994,1.980686735712903
1736,1.978093881897088
1161,2.0671826854390387
1637,1.9730313024738007
1003,2.9240875734739085
1673,2.310562054871777
835,1.6812196295179702
824,2.3397917746779937
2905,2.7240421952061484
1459,2.1930563855406775
879,2.783312530172068
2052,2.703775021797463
2397,1.4979018004572728
1837,3.147891339014725
903,3.193492514636281
1567,2.499534315690547
2692,1.837327497045762
918,2.0933818578712855
1937,2.2596006427080955
2284,2.2358225306052906
1066,2.70160344696353
1164,1.780005033655853
1502,3.605964684903322
1629,2.3130084651306686
2475,1.7946849167395031
1227,2.6664413905059714
1107,2.5743733845524033
878,2.794406108179137
1887,2.0125739580876623
1407,4.2526314544196255
1393,4.14213385356422
1281,3.0197072001806844
1800,2.83355173313416
2689,1.5072606382276512
2685,2.4588786792322397
2344,1.7012982148234297
1556,2.217442298457481
2484,2.2118170783532416
2843,2.6680256103213464
1182,1.6827195771943944
1865,1.6585180947804457
751,2.6644916327351313
809,2.849176278641008
818,2.050089292253153
1116,2.155577810361756
2251,2.3783177959852013
1804,2.3102986787912174
1920,3.7224554116408615
1456,2.87468304523326
2430,1.8265857260212746
2432,2.001345617060859
1207,3.6772704415398976
2296,2.272458048302368
954,1.9899524836404574
1507,1.05490546139043
2876,2.623096064982643
2544,1.4117706201071574
2199,2.7180537713334347
2782,2.188607213563202
2266,2.7134803759166464
2702,1.7082049895103417
2746,1.4494013255430465
1603,1.0908967884925602
991,3.4452157628342506
930,2.7873759938754974
1024,1.9000929013844832
2112,2.4930831001137825
2290,2.197075448441079
2360,1.6001493499795845
834,2.4570896066613304
911,3.5880743829630193
2329,1.9471031922248283
1963,1.8436765802261033
2477,1.7332391521416826
1761,1.6908227646589546
1171,2.0409530270748633
1108,3.127325379423802
1531,1.931617478832888
2654,1.6267686885996644
2956,1.862980799374143
1067,3.315477379748492
1377,2.514784786700963
1317,3.1902075943737884
1329,1.6258011348584365
2007,2.026436842883385
1767,3.3237324561570323
2884,1.9361266419583736
2423,2.115025548367592
1536,2.1373893415728777
1021,1.9683221327365723
1802,2.2441727133652716
1586,2.5001243023779898
1378,3.84144548861611
743,1.949990235167197
2730,2.566239815696574
1723,2.023984565269884
713,2.473205539432073
1488,2.9355112005303696
2656,2.4772048307822048
975,2.204666115165028
1318,2.64561345380933
3035,3.0115020960966956
2501,2.1598334883315737
1102,3.0782422219842895
1562,2.017553732997905
2625,2.215029501418622
1351,2.991166800177116
1343,4.6214288218000625
1613,1.6726219974955934
1754,1.06071410871893
2225,2.276496036539249
1140,2.414218196114758
2829,2.0663542361545724
1785,2.219669549598068
2620,1.8058082464327305
765,2.889444508689845
2635,1.8406345786371998
