id,score
1172,1.2294837079814585
1042,1.9415259842185515
1007,2.8405762697215575
2505,1.762329403100261
920,2.8383097803968993
1583,1.9352735011395834
2022,2.1420824825093243
2951,2.2492135163204026
2381,1.7925395196033924
863,2.4807192232708473
1444,1.9926277110960262
1060,2.018205102655596
748,2.291358435266177
2989,2.0277589664160067
3008,2.1964480183411212
2469,1.7501955984731214
1068,2.4147427824260568
2258,3.163840332531036
3069,2.203306255304337
1579,3.11405440893888
1990,1.983702945708019
1209,1.8804186871016415
1649,2.4186341264185818
2120,1.7314443206804384
2814,2.37093472058623
1313,3.929260391441707
2641,2.3620851053331973
2622,2.1711507576766813
1851,2.0096448049316433
2650,2.51900545905593
2920,1.8275218161896913
1180,1.791092245121596
2968,2.104055800547447
1827,2.2647690486715875
1350,2.266948836187696
1949,2.584346414992691
2714,2.892163659548324
1737,2.684074007057132
3059,1.9374087041178996
1834,2.438583602326398
2600,1.8825832393423771
729,2.340433849718286
892,1.939135405751329
820,2.215536915426701
2191,2.439433514974163
1534,2.2107194713984546
896,1.7196003188018891
2987,2.0725041105751525
2658,2.460262696836077
2549,2.0290628597219236
1298,2.0046647760026373
1123,2.850084358123786
2326,1.9653730432054064
1573,2.494231881852337
1664,2.4760271724323637
2734,2.418969137498085
990,2.923710437248218
2230,1.9179976376818848
1441,1.9721711825481192
1436,1.8119097349529063
2424,3.3652255877566715
2082,2.031569432889101
2643,2.018499807239275
1971,2.0694952620523073
2149,2.7225123448970923
1993,2.1905717874672987
2390,1.79015921953708
2736,2.0513300013632416
1138,2.30194152351016
2690,2.8729854552651313
1757,3.51510549700866
1589,2.0519688159325518
2358,2.071092970957241
1230,2.2343274197551612
1120,2.413650206295083
2495,2.0318160136018735
2492,2.140461349430255
2264,2.280769396633629
1481,2.8354856914469555
2033,2.068642488708542
1704,2.0827192898033244
2114,2.189380262510346
1699,2.4784579564911935
2854,2.5105846471169024
2534,2.036112000392909
1486,2.7876849107272648
2476,2.2440970599145165
2449,2.223871759403178
1465,2.2437327326051344
982,2.5042263793610853
2664,2.2891799927706633
800,2.3989899205302354
2017,2.521118308829859
1163,2.5973369913764723
2507,2.6600710465007142
2437,2.0450680012298683
2074,2.314523474756824
1859,2.3617045311534017
2098,2.3085867186558953
873,2.191543437281985
1644,2.25116282804375
998,2.9096296675655697
2269,2.2996826505256394
