id,score
1824,1.8202093011050593
1986,2.0373888047373567
2037,2.371642505808782
2962,2.023445447888562
1508,1.0097908335978483
1032,2.046399878464337
1061,2.5268042262098036
1299,1.9911951478022316
2903,2.2591138524911076
857,2.3900223654140524
2421,1.85361629910121
1806,2.328847996321631
2973,2.1384438993229007
1172,1.005256460874804
1042,1.8086216719988963
1007,2.96834559139813
2505,1.6674520865794367
920,2.9440178371789187
1583,1.8122399370564546
2022,2.164586815613726
2951,2.2237209539562586
2381,1.5618324192239355
863,2.4648535910480738
1444,1.8859322841656927
1060,1.9500507394384141
748,2.2538551451578503
2989,1.9867850384946573
3008,2.2070691026258986
2469,1.5517947741072087
1068,2.433882289663218
2258,3.317138906881528
3069,2.157394942445968
1579,3.303336669937234
1990,1.9054481612780376
1209,1.7941594757791268
1649,2.366759576500691
2120,1.4816319670675986
2814,2.4752521764060176
1313,4.141700115006012
2641,2.498251641667324
2622,2.1714478527032317
1851,1.9023985145775737
2650,2.623024695889383
2920,1.7073214053448373
1180,1.6470615774186412
2968,2.1010472376578626
1827,2.2479034083762355
1350,2.154750522561315
1949,2.684899606711109
2714,3.0378436009910375
1737,2.7193293186892418
3059,1.8755321869515802
1834,2.5574154068384876
2600,1.6951066282058573
729,2.2220981158480337
892,1.8099090453331577
820,2.082745276248864
2191,2.545504911487193
1534,2.221428465724591
896,1.5460502880864684
2987,1.925261431785474
2658,2.5894933577165444
2549,1.925733152924664
1298,1.8460153334316942
1123,2.863114320249725
2326,1.8605079817096877
1573,2.476268270567742
1664,2.5056528536812483
2734,2.443764797066441
990,3.118242083397082
2230,1.7336585459890685
1441,1.912529069839777
1436,1.591058873571081
2424,3.545842286306948
2082,1.9349111493994406
2643,1.9859588906343024
1971,1.9875441261000273
2149,2.922055725725205
1993,2.151379346872417
2390,1.6346565953990426
2736,1.9389011945298864
1138,2.296747886546563
2690,3.0325562783438493
1757,3.7754789546015957
1589,1.9566065942759223
2358,2.0761971665730363
1230,2.179069104640379
1120,2.4026491699924084
2495,1.9432425739392147
2492,2.119757042031556
2264,2.2667651582866934
1481,2.9888209864009174
2033,1.9310338399551148
1704,2.002705946951199
2114,2.0478261546688663
1699,2.6031599883095904
2854,2.729639534572689
2534,1.958303769598925
1486,2.799825244214312
2476,2.2284644314795163
2449,2.2231735274115763
1465,2.2425851808146597
982,2.528442755799853
2664,2.3628038075258284
800,2.4082890037582216
2017,2.4765940727877425
1163,2.6241921964755033
2507,2.74160736397191
2437,1.9399643052962607
2074,2.2497984319200692
1859,2.394561549262991
2098,2.3869649758961824
873,2.2581721072229617
1644,2.304240781714544
998,3.0240479976452015
2269,2.3266993438710855
