id,bge_m3_dense_class1_irrelevant,bge_m3_dense_class2_adjacent,bge_m3_dense_class3_related,bge_m3_dense_class4_relevant,bge_m3_dense_class5_core,bge_m3_sparse_class1_irrelevant,bge_m3_sparse_class2_adjacent,bge_m3_sparse_class3_related,bge_m3_sparse_class4_relevant,bge_m3_sparse_class5_core
18,0.5614146,0.5969177,0.5961643,0.61991185,0.60157394,0.08917236328125,0.15283203125,0.1202392578125,0.13720703125,0.1435546875
19,0.6207098,0.56204045,0.61044055,0.64974445,0.63719976,0.2054443359375,0.060150146484375,0.10662841796875,0.1947021484375,0.2454833984375
20,0.61982304,0.5912281,0.607257,0.67764705,0.6720252,0.1126708984375,0.06793212890625,0.07720947265625,0.12548828125,0.24072265625
21,0.5221722,0.5474198,0.5582052,0.5433438,0.52183837,0.02197265625,0.010498046875,0.0153045654296875,0.01800537109375,0.0276641845703125
22,0.5643806,0.53896946,0.58361137,0.5947772,0.6372168,0.1524658203125,0.049896240234375,0.079345703125,0.152587890625,0.18310546875
23,0.5466811,0.5411236,0.5601618,0.55627006,0.616479,0.07977294921875,0.050323486328125,0.0601806640625,0.06927490234375,0.11932373046875
24,0.51078236,0.57735646,0.5334267,0.5203273,0.5480399,0.1297607421875,0.137451171875,0.11102294921875,0.081787109375,0.0858154296875
25,0.53691435,0.5771935,0.57279116,0.58022183,0.53911567,0.0283203125,0.058502197265625,0.06329345703125,0.022979736328125,0.0279083251953125
26,0.53528744,0.5684687,0.57141584,0.60426927,0.5476938,0.07879638671875,0.06298828125,0.07659912109375,0.07763671875,0.1092529296875
27,0.50003266,0.53883356,0.49070585,0.5432078,0.5288952,0.0087432861328125,0.0184783935546875,0.0009264945983886719,0.0078582763671875,0.03759765625
28,0.5608018,0.55677676,0.52329355,0.5899676,0.5854804,0.11822509765625,0.06964111328125,0.0703125,0.07147216796875,0.0654296875
29,0.58940953,0.58068633,0.59768766,0.5957893,0.57566905,0.017059326171875,0.0093231201171875,0.0068206787109375,0.01232147216796875,0.02142333984375
30,0.51942676,0.53868794,0.5778591,0.5719522,0.5705506,0.0911865234375,0.1390380859375,0.09814453125,0.087646484375,0.07159423828125
31,0.4929307,0.5257891,0.48875016,0.5451441,0.5348213,0.07501220703125,0.0460205078125,0.0081939697265625,0.066162109375,0.08148193359375
32,0.56259406,0.580479,0.57439995,0.58055633,0.56506354,0.051483154296875,0.06976318359375,0.05291748046875,0.0487060546875,0.070068359375
33,0.5838632,0.54967594,0.5829885,0.6466957,0.6202608,0.2108154296875,0.090087890625,0.1297607421875,0.187255859375,0.367919921875
34,0.60460836,0.59729326,0.63183665,0.58634686,0.5874983,0.07635498046875,0.076171875,0.130859375,0.056671142578125,0.0426025390625
35,0.5402597,0.57631373,0.5879574,0.5485192,0.5511962,0.07537841796875,0.0941162109375,0.1221923828125,0.044219970703125,0.0242919921875
36,0.5979603,0.58907706,0.61104864,0.59273446,0.5950396,0.030853271484375,0.0,0.0269317626953125,0.031158447265625,0.0091705322265625
37,0.61721075,0.62339115,0.6287846,0.6434759,0.63229066,0.044097900390625,0.05303955078125,0.0389404296875,0.04205322265625,0.1217041015625
38,0.5975421,0.57213855,0.6214109,0.6295624,0.6626657,0.244384765625,0.1563720703125,0.1409912109375,0.22216796875,0.289306640625
39,0.58535683,0.5377033,0.606686,0.5981274,0.5644317,0.165283203125,0.053955078125,0.09063720703125,0.1644287109375,0.2098388671875
40,0.51638407,0.52283424,0.51806533,0.5370018,0.53418684,0.064208984375,0.006500244140625,0.0562744140625,0.05914306640625,0.0736083984375
41,0.5911489,0.5615162,0.61606073,0.55438364,0.5419911,0.10302734375,0.0293426513671875,0.1075439453125,0.029541015625,0.0269927978515625
42,0.5545786,0.55854505,0.5910731,0.559578,0.5587143,0.1524658203125,0.0234527587890625,0.1434326171875,0.08251953125,0.07305908203125
43,0.54160786,0.56236887,0.569828,0.5651117,0.5458467,0.1304931640625,0.05291748046875,0.1231689453125,0.1160888671875,0.07550048828125
44,0.47151038,0.48592788,0.46201998,0.48304194,0.46771437,0.114501953125,0.03460693359375,0.0430908203125,0.0919189453125,0.11328125
45,0.5503957,0.54314274,0.5734595,0.59821975,0.60304487,0.1849365234375,0.1378173828125,0.11810302734375,0.162109375,0.2249755859375
46,0.49229,0.5040325,0.5362848,0.49877173,0.53047234,0.1602783203125,0.0191192626953125,0.15087890625,0.08856201171875,0.0770263671875
47,0.4638043,0.4679439,0.4772459,0.48018274,0.46300578,0.13671875,0.0430908203125,0.038818359375,0.1317138671875,0.172607421875
48,0.5640598,0.55212057,0.5843103,0.59819293,0.6204913,0.236083984375,0.14306640625,0.1837158203125,0.249267578125,0.25439453125
49,0.46217597,0.48786396,0.48579818,0.49835902,0.5056176,0.1112060546875,0.1202392578125,0.09375,0.115966796875,0.1929931640625
50,0.56164306,0.5793979,0.5540785,0.55288106,0.53796536,0.06524658203125,0.05145263671875,0.041351318359375,0.0584716796875,0.041534423828125
51,0.5517269,0.5463714,0.55579305,0.5712808,0.53411406,0.041107177734375,0.030792236328125,0.033966064453125,0.04058837890625,0.04498291015625
52,0.49823833,0.521378,0.5644368,0.53565407,0.4964787,0.0207061767578125,0.09393310546875,0.06573486328125,0.0093994140625,0.0499267578125
53,0.49435824,0.5084147,0.5050403,0.5395888,0.512476,0.062408447265625,0.063232421875,0.072021484375,0.062347412109375,0.08538818359375
54,0.5633246,0.56553674,0.6192214,0.6088842,0.6272312,0.1351318359375,0.055084228515625,0.1029052734375,0.1258544921875,0.134033203125
55,0.49896204,0.5143137,0.53080213,0.5145199,0.50930744,0.10784912109375,0.1385498046875,0.1884765625,0.096435546875,0.13330078125
56,0.5547177,0.5594373,0.55556893,0.547673,0.53055423,0.1141357421875,0.1744384765625,0.18310546875,0.09967041015625,0.11083984375
57,0.47286826,0.5132117,0.5232603,0.5031245,0.4800108,0.0531005859375,0.04437255859375,0.074462890625,0.051513671875,0.07159423828125
58,0.4779809,0.46926147,0.43623734,0.51314837,0.48591864,0.05615234375,0.0,0.022064208984375,0.07183837890625,0.1072998046875
59,0.5562848,0.55164397,0.5510709,0.5885504,0.57038397,0.172607421875,0.1019287109375,0.1005859375,0.1597900390625,0.126708984375
60,0.6172383,0.6223696,0.6348052,0.67428434,0.6509029,0.2279052734375,0.1822509765625,0.157470703125,0.253662109375,0.31884765625
61,0.49326116,0.48075068,0.50738096,0.5687388,0.539552,0.1669921875,0.0567626953125,0.11798095703125,0.17333984375,0.19189453125
62,0.5409997,0.55655277,0.57100475,0.561557,0.5349217,0.11663818359375,0.137451171875,0.1024169921875,0.11083984375,0.177490234375
63,0.6144448,0.5769589,0.6349888,0.63326204,0.6112036,0.2205810546875,0.170654296875,0.2088623046875,0.1890869140625,0.2197265625
64,0.5198491,0.5167528,0.55420345,0.5768089,0.5767821,0.164306640625,0.1156005859375,0.1612548828125,0.16650390625,0.2685546875
65,0.5330452,0.5144752,0.5406193,0.58307713,0.5988027,0.1968994140625,0.054962158203125,0.114990234375,0.205078125,0.2607421875
66,0.49601394,0.5137741,0.54450333,0.5317998,0.54323477,0.140625,0.1260986328125,0.19287109375,0.12310791015625,0.18310546875
67,0.5235472,0.551221,0.5591595,0.5724692,0.58640176,0.09002685546875,0.05670166015625,0.053619384765625,0.0701904296875,0.1678466796875
68,0.5425229,0.5401234,0.55998087,0.5535531,0.54151076,0.2064208984375,0.132080078125,0.153076171875,0.2125244140625,0.21142578125
69,0.5913979,0.5765464,0.6262685,0.61455905,0.5912049,0.1907958984375,0.0911865234375,0.11383056640625,0.191650390625,0.2103271484375
70,0.56512827,0.6013489,0.6018975,0.6072936,0.605042,0.09893798828125,0.0882568359375,0.09527587890625,0.0863037109375,0.17919921875
71,0.51468307,0.5352391,0.56042933,0.52257603,0.5368014,0.115234375,0.11932373046875,0.09228515625,0.1097412109375,0.126220703125
72,0.5813332,0.5801593,0.5812278,0.6349786,0.5972073,0.188232421875,0.053619384765625,0.0853271484375,0.192138671875,0.248291015625
73,0.59734774,0.5798801,0.5570402,0.61645955,0.5858577,0.199951171875,0.0946044921875,0.0989990234375,0.163330078125,0.1849365234375
74,0.5607971,0.5698561,0.5738878,0.592524,0.5969192,0.165283203125,0.136962890625,0.08984375,0.133544921875,0.18994140625
75,0.5720037,0.57654834,0.63183194,0.6270553,0.62894183,0.265380859375,0.173095703125,0.1641845703125,0.26904296875,0.330078125
76,0.60369945,0.59385335,0.63628465,0.6776533,0.62040806,0.252197265625,0.20703125,0.16552734375,0.2646484375,0.264892578125
77,0.57251954,0.5668514,0.62106293,0.60756004,0.604717,0.1632080078125,0.07147216796875,0.06109619140625,0.1427001953125,0.251708984375
78,0.51779735,0.57398355,0.5650981,0.5607229,0.54070246,0.105712890625,0.11456298828125,0.07440185546875,0.07000732421875,0.11614990234375
79,0.5327004,0.5617275,0.5389097,0.5350255,0.5406189,0.11627197265625,0.1639404296875,0.08245849609375,0.01959228515625,0.1219482421875
80,0.5742298,0.5769781,0.5998497,0.6406692,0.6526091,0.19482421875,0.1439208984375,0.2059326171875,0.2098388671875,0.3173828125
81,0.5270022,0.5385661,0.54706144,0.58187675,0.6027459,0.2120361328125,0.0902099609375,0.11761474609375,0.21630859375,0.2271728515625
82,0.5421695,0.5704013,0.61889404,0.58852136,0.5842773,0.1004638671875,0.10498046875,0.11578369140625,0.103271484375,0.2276611328125
83,0.5464213,0.53096163,0.5383879,0.5540211,0.5453435,0.11273193359375,0.09857177734375,0.0887451171875,0.09539794921875,0.08758544921875
84,0.5951169,0.62343276,0.679593,0.5887648,0.56125236,0.11358642578125,0.109619140625,0.173095703125,0.08984375,0.138916015625
85,0.5195426,0.5315788,0.52133787,0.5499514,0.4819747,0.07452392578125,0.09844970703125,0.0662841796875,0.08905029296875,0.0279693603515625
86,0.54915756,0.54454744,0.5893491,0.62416697,0.6084125,0.2265625,0.1578369140625,0.16552734375,0.2359619140625,0.31982421875
87,0.54204214,0.5868077,0.58591765,0.55902904,0.546971,0.07635498046875,0.04144287109375,0.098388671875,0.07000732421875,0.06292724609375
88,0.5322981,0.516537,0.53037775,0.52712137,0.5407636,0.09210205078125,0.01605224609375,0.07769775390625,0.08050537109375,0.073486328125
89,0.5486895,0.5715884,0.60273236,0.57338834,0.5706652,0.2286376953125,0.187255859375,0.19970703125,0.2119140625,0.292724609375
90,0.6442435,0.6195457,0.65140074,0.6830393,0.66739416,0.16015625,0.0538330078125,0.153564453125,0.1617431640625,0.311279296875
91,0.65572643,0.647345,0.6943755,0.69713897,0.69894195,0.10528564453125,0.08026123046875,0.099853515625,0.09857177734375,0.29638671875
92,0.5110134,0.51308835,0.5639061,0.5335693,0.56165653,0.06536865234375,0.10546875,0.088134765625,0.0718994140625,0.1851806640625
93,0.54290557,0.5342927,0.51003456,0.5431545,0.52972895,0.032470703125,0.0753173828125,0.0295562744140625,0.028411865234375,0.00980377197265625
94,0.5032904,0.5239967,0.5411223,0.53103065,0.54071134,0.12261962890625,0.0703125,0.10260009765625,0.1304931640625,0.175537109375
95,0.53090775,0.55399746,0.59573245,0.5472168,0.5421128,0.075439453125,0.1298828125,0.04559326171875,0.085693359375,0.10833740234375
96,0.49799827,0.52274567,0.5272207,0.53858465,0.5419786,0.1444091796875,0.063232421875,0.1063232421875,0.10650634765625,0.08056640625
97,0.50989515,0.52250266,0.5617516,0.5378479,0.53489,0.06011962890625,0.0645751953125,0.07257080078125,0.072998046875,0.0704345703125
98,0.5922123,0.5764246,0.5960781,0.58669025,0.6159903,0.11883544921875,0.013885498046875,0.06878662109375,0.05462646484375,0.11309814453125
99,0.4513285,0.48239452,0.5128709,0.47418913,0.46908528,0.06585693359375,0.105224609375,0.077880859375,0.0396728515625,0.054473876953125
100,0.52489316,0.53086185,0.52048004,0.5437826,0.58056325,0.11700439453125,0.05560302734375,0.072021484375,0.069091796875,0.066650390625
101,0.53567284,0.5268363,0.5509003,0.5801353,0.5964815,0.04339599609375,0.056793212890625,0.009033203125,0.04443359375,0.2301025390625
102,0.57330525,0.5520044,0.52651733,0.53398514,0.534077,0.10638427734375,0.040557861328125,0.06488037109375,0.0087890625,0.01529693603515625
103,0.510342,0.54835784,0.5607969,0.54343355,0.5234041,0.0145263671875,0.0,0.0009784698486328125,0.0099945068359375,0.0135345458984375
104,0.5276927,0.54399073,0.5814189,0.49926642,0.51003623,0.12255859375,0.1077880859375,0.1685791015625,0.04473876953125,0.0797119140625
105,0.5837333,0.58125997,0.55741286,0.5942955,0.5663393,0.08099365234375,0.041259765625,0.016815185546875,0.063720703125,0.08892822265625
106,0.50163674,0.48297575,0.53246677,0.5483326,0.5131525,0.108642578125,0.048797607421875,0.1280517578125,0.11358642578125,0.11859130859375
107,0.54103315,0.5702671,0.521728,0.5618755,0.53725684,0.037567138671875,0.0826416015625,0.0035533905029296875,0.06451416015625,0.0626220703125
108,0.60890865,0.6052991,0.63275796,0.6007596,0.6213916,0.1409912109375,0.07025146484375,0.136962890625,0.1297607421875,0.1265869140625
109,0.59608746,0.6109872,0.6409971,0.5989835,0.5938178,0.09832763671875,0.06158447265625,0.1409912109375,0.087890625,0.0775146484375
110,0.5322915,0.5397637,0.5577283,0.6040655,0.6082381,0.1265869140625,0.08880615234375,0.08184814453125,0.1185302734375,0.265625
111,0.58501637,0.5448235,0.54767466,0.6433889,0.6473913,0.1719970703125,0.005443572998046875,0.0296783447265625,0.138427734375,0.206298828125
112,0.51027936,0.48797926,0.49165732,0.5294607,0.5052344,0.2225341796875,0.050537109375,0.100830078125,0.206298828125,0.255126953125
113,0.5592459,0.59153324,0.5886519,0.5987799,0.5786651,0.158447265625,0.10650634765625,0.177734375,0.114013671875,0.08929443359375
114,0.513046,0.5109968,0.49909952,0.52297187,0.54255027,0.089599609375,0.05865478515625,0.07330322265625,0.03179931640625,0.02734375
115,0.5894497,0.5990849,0.59771454,0.6355816,0.58584464,0.168701171875,0.154541015625,0.13232421875,0.152099609375,0.2384033203125
116,0.5676925,0.58443964,0.58285254,0.5855538,0.59310883,0.1207275390625,0.0136260986328125,0.082763671875,0.06719970703125,0.091064453125
117,0.56313026,0.6135271,0.62863994,0.5710727,0.5716317,0.185302734375,0.214111328125,0.21435546875,0.1751708984375,0.2164306640625
118,0.45484936,0.48334914,0.53982574,0.49695957,0.49580157,0.05792236328125,0.05474853515625,0.10205078125,0.049774169921875,0.0718994140625
119,0.5093886,0.53443265,0.5382812,0.5273449,0.48896623,0.1522216796875,0.146240234375,0.1578369140625,0.0972900390625,0.08843994140625
120,0.5548461,0.6037022,0.6224543,0.58355117,0.55297005,0.09478759765625,0.154296875,0.134765625,0.107177734375,0.0985107421875
121,0.6152887,0.628886,0.62363756,0.6073932,0.56129855,0.1951904296875,0.09844970703125,0.21142578125,0.137451171875,0.15087890625
122,0.53221995,0.53967744,0.5576419,0.6039224,0.6081229,0.1265869140625,0.0887451171875,0.08184814453125,0.1185302734375,0.265625
123,0.58589387,0.58596176,0.6128368,0.60349023,0.6035751,0.10394287109375,0.12384033203125,0.09149169921875,0.0750732421875,0.121337890625
124,0.58422136,0.5853715,0.6101988,0.6349241,0.5920703,0.168212890625,0.1329345703125,0.1722412109375,0.1671142578125,0.2032470703125
125,0.5935473,0.581193,0.5682977,0.5700401,0.5685205,0.2247314453125,0.1025390625,0.1357421875,0.1533203125,0.1993408203125
126,0.5640251,0.5544639,0.5946909,0.56090057,0.5845858,0.093994140625,0.11614990234375,0.07373046875,0.083740234375,0.2015380859375
127,0.48974007,0.5115473,0.53394246,0.53729784,0.5315261,0.053619384765625,0.00920867919921875,0.045654296875,0.076416015625,0.08935546875
128,0.5228704,0.5499423,0.5830489,0.5283287,0.5441595,0.1539306640625,0.04034423828125,0.12445068359375,0.09521484375,0.07769775390625
129,0.5436539,0.5516331,0.5516914,0.590576,0.53212315,0.0882568359375,0.11474609375,0.04327392578125,0.11114501953125,0.11199951171875
130,0.5209259,0.5336314,0.566293,0.5386982,0.54473406,0.0892333984375,0.062469482421875,0.108642578125,0.04522705078125,0.1102294921875
131,0.5439292,0.5252533,0.62828135,0.5517007,0.5165558,0.114013671875,0.0513916015625,0.1826171875,0.104736328125,0.184326171875
132,0.53147185,0.57445914,0.5308652,0.56845796,0.5648849,0.03338623046875,0.12103271484375,0.00930023193359375,0.05450439453125,0.12353515625
133,0.44801322,0.45003808,0.4815017,0.43261227,0.42750764,0.005950927734375,0.0103912353515625,0.007171630859375,0.0037689208984375,0.045440673828125
134,0.5053219,0.51544046,0.54555213,0.5771966,0.58218175,0.09423828125,0.05157470703125,0.10870361328125,0.10333251953125,0.1619873046875
135,0.52060026,0.51115775,0.5386103,0.5508336,0.5471748,0.0845947265625,0.0,0.059600830078125,0.0291748046875,0.09814453125
136,0.57424736,0.6027962,0.6214603,0.53796273,0.56568265,0.09918212890625,0.078125,0.129150390625,0.0443115234375,0.11572265625
137,0.4759257,0.52008736,0.5099893,0.49273312,0.49685282,0.0088348388671875,0.04779052734375,0.00208282470703125,0.004787445068359375,0.037994384765625
138,0.53616893,0.53748584,0.5977142,0.5970192,0.56341195,0.142578125,0.0694580078125,0.12249755859375,0.148681640625,0.157958984375
139,0.57911164,0.5866824,0.62536114,0.59769034,0.60077125,0.1710205078125,0.1973876953125,0.2117919921875,0.138427734375,0.2027587890625
140,0.63829464,0.62833256,0.64815104,0.70434463,0.6912852,0.267822265625,0.177734375,0.1661376953125,0.2303466796875,0.276611328125
141,0.6479844,0.65472597,0.6610744,0.72085947,0.6736585,0.31787109375,0.233642578125,0.2376708984375,0.31591796875,0.429443359375
142,0.580728,0.5458765,0.58096397,0.65385723,0.6304097,0.1949462890625,0.0777587890625,0.11505126953125,0.173583984375,0.357666015625
143,0.49053335,0.55567557,0.50198185,0.5378301,0.5252788,0.1514892578125,0.1390380859375,0.130126953125,0.142822265625,0.1260986328125
144,0.5700149,0.5881656,0.6054102,0.6035019,0.5882892,0.10174560546875,0.0968017578125,0.09228515625,0.0897216796875,0.07659912109375
145,0.53673273,0.5798173,0.541252,0.59087515,0.5605732,0.0655517578125,0.09228515625,0.07672119140625,0.07257080078125,0.10028076171875
146,0.624721,0.58752775,0.5962787,0.6481338,0.67194474,0.287353515625,0.1639404296875,0.184814453125,0.254150390625,0.3212890625
147,0.46217597,0.48786396,0.48579818,0.49835902,0.5056176,0.1112060546875,0.1202392578125,0.09375,0.115966796875,0.1929931640625
148,0.61519617,0.6143991,0.6167376,0.6392313,0.61373436,0.062255859375,0.0662841796875,0.07513427734375,0.06707763671875,0.1358642578125
149,0.5614925,0.579487,0.6100914,0.56941193,0.5730392,0.2176513671875,0.17333984375,0.181640625,0.205078125,0.286865234375
150,0.60213196,0.64772373,0.65421224,0.6476877,0.6175986,0.09771728515625,0.11944580078125,0.1558837890625,0.0977783203125,0.09503173828125
151,0.54880697,0.57214844,0.5961594,0.57773614,0.55298066,0.0765380859375,0.073974609375,0.0909423828125,0.08270263671875,0.088134765625
152,0.5675678,0.54827994,0.5589359,0.54838765,0.577054,0.0281829833984375,0.01462554931640625,0.01348876953125,0.018951416015625,0.028167724609375
153,0.4965359,0.52467793,0.5304698,0.53660595,0.57858956,0.02099609375,0.087646484375,0.05816650390625,0.050018310546875,0.0240478515625
154,0.53235507,0.5701306,0.56856495,0.54833406,0.5308616,0.02252197265625,0.051605224609375,0.00804901123046875,0.0140533447265625,0.01812744140625
155,0.6121609,0.593344,0.59543735,0.61958116,0.6206421,0.11224365234375,0.01152801513671875,0.010772705078125,0.10552978515625,0.1529541015625
156,0.58701813,0.5686851,0.5996974,0.5878742,0.5757035,0.0982666015625,0.0447998046875,0.097900390625,0.0655517578125,0.1158447265625
157,0.56519437,0.6053196,0.6198617,0.59647804,0.5805283,0.061126708984375,0.08148193359375,0.06494140625,0.08184814453125,0.06512451171875
158,0.61795187,0.5998552,0.6107149,0.6541847,0.6318525,0.2298583984375,0.1163330078125,0.1669921875,0.214599609375,0.222412109375
159,0.52669805,0.5067078,0.52519524,0.53237534,0.51109564,0.033935546875,0.0041351318359375,0.0029621124267578125,0.03057861328125,0.03924560546875
160,0.54332376,0.534425,0.53732514,0.57767606,0.59661716,0.1820068359375,0.1097412109375,0.037445068359375,0.19873046875,0.34716796875
161,0.62049407,0.6122346,0.57325226,0.641462,0.6820223,0.0947265625,0.10614013671875,0.028411865234375,0.083740234375,0.1170654296875
162,0.53808504,0.53,0.53495675,0.5637674,0.63143176,0.04852294921875,0.042083740234375,0.0009355545043945312,0.040283203125,0.306884765625
163,0.57634056,0.5984837,0.57093716,0.6491001,0.6176611,0.1845703125,0.107421875,0.10113525390625,0.18994140625,0.1630859375
164,0.56278044,0.5571604,0.52793854,0.56863725,0.56913394,0.0218963623046875,0.04296875,0.00330352783203125,0.0181884765625,0.0270233154296875
165,0.5133569,0.55060357,0.52672464,0.5420311,0.5187427,0.0312347412109375,0.078125,0.025360107421875,0.049072265625,0.054168701171875
166,0.44175667,0.46464282,0.45627934,0.47320363,0.4984744,0.0313720703125,0.06109619140625,0.057037353515625,0.0214385986328125,0.03466796875
167,0.51839906,0.53404975,0.5754205,0.5582441,0.5266667,0.037994384765625,0.0310821533203125,0.0284576416015625,0.02606201171875,0.077880859375
168,0.56695116,0.55838686,0.5702271,0.6196885,0.6030108,0.1182861328125,0.03338623046875,0.00348663330078125,0.10723876953125,0.1763916015625
169,0.5538086,0.5959912,0.61903024,0.5732162,0.57899815,0.0771484375,0.135009765625,0.08685302734375,0.06719970703125,0.078369140625
170,0.57919186,0.6018264,0.6160071,0.58301437,0.6011201,0.13232421875,0.1484375,0.1365966796875,0.137939453125,0.1842041015625
171,0.5381025,0.52908915,0.571455,0.5184756,0.5194182,0.07379150390625,0.05072021484375,0.036773681640625,0.07354736328125,0.096923828125
172,0.53551316,0.554133,0.57277733,0.54156154,0.5422986,0.0220947265625,0.00042724609375,0.01064300537109375,0.01366424560546875,0.018096923828125
173,0.5818004,0.56929684,0.6209559,0.5638846,0.556082,0.009490966796875,0.043182373046875,0.0,0.00855255126953125,0.08154296875
174,0.59273845,0.57946336,0.6138865,0.63452935,0.6388841,0.142822265625,0.006000518798828125,0.1019287109375,0.134765625,0.2484130859375
175,0.5720492,0.5962757,0.61056006,0.55887073,0.5678718,0.0850830078125,0.076171875,0.05303955078125,0.0538330078125,0.08660888671875
176,0.5609603,0.5841661,0.5746999,0.6067334,0.5914815,0.044891357421875,0.09033203125,0.032623291015625,0.035858154296875,0.087646484375
177,0.60877544,0.650204,0.6175385,0.6030537,0.5407474,0.158203125,0.1683349609375,0.151611328125,0.146728515625,0.08807373046875
178,0.6015342,0.5894682,0.5962074,0.6360272,0.60621,0.20166015625,0.1455078125,0.14990234375,0.2125244140625,0.2098388671875
179,0.5269722,0.54056674,0.52738535,0.5658314,0.5670748,0.07574462890625,0.0880126953125,0.071533203125,0.10015869140625,0.193359375
180,0.5902943,0.5748802,0.62329644,0.65074974,0.6303742,0.193359375,0.056060791015625,0.12347412109375,0.1934814453125,0.27001953125
181,0.51065785,0.55277026,0.5354241,0.5246315,0.53814507,0.098388671875,0.101806640625,0.09320068359375,0.108642578125,0.14208984375
182,0.56271684,0.54759157,0.5630699,0.57812166,0.6216387,0.1705322265625,0.0869140625,0.1400146484375,0.0899658203125,0.1922607421875
183,0.59130585,0.61851335,0.6537613,0.63312185,0.60731,0.2109375,0.17822265625,0.2015380859375,0.2225341796875,0.2255859375
184,0.6031885,0.5923186,0.66752183,0.6638296,0.6377406,0.198486328125,0.057830810546875,0.1744384765625,0.2003173828125,0.208740234375
185,0.5511657,0.561888,0.5583595,0.5674928,0.58365214,0.09112548828125,0.0714111328125,0.0679931640625,0.07904052734375,0.1390380859375
186,0.63629246,0.60825014,0.6503506,0.6798174,0.6776515,0.1937255859375,0.06060791015625,0.1209716796875,0.207275390625,0.302001953125
187,0.5281086,0.53673977,0.5827579,0.5581266,0.5429747,0.069580078125,0.057861328125,0.132568359375,0.07379150390625,0.10919189453125
188,0.5694227,0.5980948,0.6181405,0.5864172,0.5716948,0.1341552734375,0.1409912109375,0.153076171875,0.1270751953125,0.1839599609375
189,0.55078477,0.5424147,0.6127182,0.5729062,0.5741684,0.10308837890625,0.05950927734375,0.1376953125,0.08843994140625,0.078125
190,0.55341905,0.6097742,0.5857061,0.5763108,0.5364717,0.09674072265625,0.05908203125,0.0897216796875,0.10498046875,0.0880126953125
191,0.6159779,0.5943203,0.59454143,0.65967023,0.6663415,0.1251220703125,0.125,0.093017578125,0.135498046875,0.280029296875
192,0.59205997,0.57220995,0.5927486,0.6320149,0.64637977,0.132080078125,0.060699462890625,0.1153564453125,0.13623046875,0.251708984375
193,0.5662925,0.56354624,0.60294646,0.5895982,0.5858805,0.15869140625,0.068115234375,0.1607666015625,0.08697509765625,0.1578369140625
194,0.5667619,0.57830983,0.62797767,0.5776672,0.5429747,0.100830078125,0.11566162109375,0.17919921875,0.1392822265625,0.135986328125
