id,bge_m3_dense_class1_irrelevant,bge_m3_dense_class2_adjacent,bge_m3_dense_class3_related,bge_m3_dense_class4_relevant,bge_m3_dense_class5_core,bge_m3_sparse_class1_irrelevant,bge_m3_sparse_class2_adjacent,bge_m3_sparse_class3_related,bge_m3_sparse_class4_relevant,bge_m3_sparse_class5_core
1725,0.4380405,0.47671014,0.4696172,0.4658411,0.46719465,0.01724,0.02667236328125,0.015838623046875,0.011932373046875,0.023406982421875
1296,0.56726134,0.58973414,0.5986385,0.6197243,0.60792553,0.0786,0.044830322265625,0.088134765625,0.0865478515625,0.07672119140625
2983,0.5586678,0.5578945,0.50671154,0.5442492,0.56080824,0.08826,0.084228515625,0.0202484130859375,0.09576416015625,0.1612548828125
2666,0.48290712,0.5383165,0.50547844,0.5204881,0.4823994,0.04807,0.08367919921875,0.0191802978515625,0.04803466796875,0.0718994140625
2573,0.5214833,0.5929502,0.5363698,0.57483053,0.53715456,0.06976,0.1070556640625,0.0526123046875,0.07342529296875,0.109130859375
1999,0.5260362,0.48823184,0.4874112,0.5512707,0.5815963,0.04205,0.002410888671875,0.0005946159362792969,0.0220489501953125,0.07781982421875
1828,0.4644428,0.49625817,0.48518828,0.49754748,0.46137264,0.05463,0.0369873046875,0.040771484375,0.055511474609375,0.037689208984375
1877,0.46822727,0.51616776,0.49229583,0.519812,0.49107063,0.01703,0.04998779296875,0.0100555419921875,0.0141143798828125,0.02960205078125
2087,0.47890636,0.4841963,0.4795432,0.52047706,0.53946567,0.009445,0.0188140869140625,0.0001741647720336914,0.0084686279296875,0.061187744140625
1581,0.47952086,0.51069427,0.52848727,0.51604193,0.52646863,0.05362,0.0867919921875,0.044219970703125,0.045989990234375,0.026458740234375
1185,0.6005299,0.5811901,0.62943214,0.64307886,0.6128958,0.1902,0.048095703125,0.141845703125,0.1536865234375,0.16943359375
1873,0.43509316,0.4834275,0.43460914,0.4654526,0.4856867,0.0347,0.027008056640625,0.0257720947265625,0.0099029541015625,0.0269927978515625
952,0.53012383,0.57956475,0.5766932,0.54086506,0.5201005,0.0745,0.0953369140625,0.1339111328125,0.032806396484375,0.0562744140625
2572,0.45578974,0.5080626,0.48810592,0.47863096,0.431009,0.01208,0.0,0.061737060546875,0.0123291015625,0.027801513671875
1835,0.47348404,0.47683048,0.44496346,0.5271156,0.49973342,0.0645,0.06719970703125,0.0240936279296875,0.037994384765625,0.0789794921875
1320,0.44661093,0.4778852,0.47674102,0.45903972,0.44154692,0.02669,0.0479736328125,0.0145416259765625,0.020538330078125,0.069580078125
2083,0.5071548,0.52553904,0.544821,0.560952,0.5550401,0.1306,0.0889892578125,0.0841064453125,0.0882568359375,0.11480712890625
1310,0.56339943,0.5756328,0.5980984,0.6200351,0.6257328,0.09314,0.056732177734375,0.10418701171875,0.10089111328125,0.090087890625
1053,0.6531669,0.64133024,0.6401625,0.6401413,0.64909506,0.1273,0.0,0.130126953125,0.07171630859375,0.0570068359375
1698,0.46337867,0.51870173,0.44094813,0.4951539,0.531336,0.03796,0.07135009765625,0.00010591745376586914,0.0679931640625,0.0892333984375
1372,0.5293031,0.53405744,0.53761226,0.5122857,0.52700496,0.12085,0.005100250244140625,0.080810546875,0.07586669921875,0.1876220703125
2847,0.50303566,0.5010467,0.5114453,0.5518873,0.5341379,0.02422,0.0082550048828125,0.0185546875,0.02252197265625,0.029022216796875
2537,0.47578353,0.5235043,0.5108625,0.4842893,0.49881256,0.0968,0.1051025390625,0.0936279296875,0.1025390625,0.1004638671875
2808,0.5420927,0.5508655,0.5227644,0.5605714,0.53918463,0.05603,0.0889892578125,0.07830810546875,0.055511474609375,0.06634521484375
1311,0.54078066,0.56997824,0.5989447,0.59309065,0.5576721,0.0882,0.10107421875,0.11419677734375,0.07476806640625,0.045928955078125
2863,0.50857735,0.5249851,0.49568117,0.5040703,0.50431967,0.03152,0.032470703125,0.024444580078125,0.02581787109375,0.06756591796875
3085,0.51431674,0.54083866,0.52613145,0.55402935,0.5154889,0.04993,0.0206451416015625,0.0367431640625,0.042816162109375,0.03955078125
1265,0.502072,0.5124553,0.51446843,0.5355547,0.48632365,0.04102,0.0511474609375,0.0175628662109375,0.066162109375,0.019805908203125
2446,0.3960355,0.4327137,0.4062195,0.4346299,0.44160423,0.05615,0.05487060546875,0.03857421875,0.0482177734375,0.055450439453125
2186,0.5034971,0.53177845,0.55177194,0.5461435,0.54476947,0.05103,0.0789794921875,0.04193115234375,0.04913330078125,0.09552001953125
2898,0.5029876,0.5170908,0.5186413,0.535048,0.5243372,0.06006,0.0017862319946289062,0.038848876953125,0.06304931640625,0.045623779296875
2529,0.52834666,0.56395817,0.5146649,0.55268914,0.5496671,0.04312,0.064697265625,0.0341796875,0.05853271484375,0.044708251953125
2810,0.4911305,0.5420127,0.5223642,0.49969834,0.49069858,0.015274,0.0457763671875,0.030059814453125,0.0114593505859375,0.023712158203125
997,0.5378392,0.53596866,0.51085895,0.5176105,0.49551272,0.1499,0.06341552734375,0.09033203125,0.1195068359375,0.0633544921875
2836,0.45229915,0.506722,0.49548715,0.48094246,0.47651207,0.01497,0.015838623046875,0.0138702392578125,0.0263824462890625,0.0035991668701171875
2194,0.4783352,0.47133178,0.48037285,0.5102761,0.5070162,0.01128,0.0498046875,0.0020294189453125,0.0272216796875,0.0136566162109375
1964,0.48290348,0.54198366,0.52843,0.51790965,0.5000682,0.055,0.1171875,0.0491943359375,0.044189453125,0.023895263671875
910,0.5464399,0.5426584,0.5685523,0.57472694,0.5156753,0.05902,0.00860595703125,0.115234375,0.006595611572265625,0.01141357421875
2032,0.4687435,0.4886797,0.47739494,0.4757445,0.47718096,0.05847,0.037353515625,0.023040771484375,0.06134033203125,0.08465576171875
1405,0.6110857,0.5750592,0.59666216,0.6422521,0.66783625,0.1962,0.04632568359375,0.0924072265625,0.2008056640625,0.31982421875
1305,0.6047609,0.5723185,0.61687005,0.5959683,0.61865175,0.0727,0.00844573974609375,0.0628662109375,0.06695556640625,0.05560302734375
799,0.49201167,0.5208453,0.50459206,0.52008057,0.51408434,0.02744,0.0850830078125,0.05108642578125,0.00475311279296875,0.028778076171875
1145,0.43780473,0.43631852,0.45717186,0.43811205,0.43941742,0.1081,0.040496826171875,0.04425048828125,0.041717529296875,0.07208251953125
1083,0.5757397,0.5761032,0.61479974,0.54400873,0.5225204,0.10986,0.050506591796875,0.1331787109375,0.024139404296875,0.03973388671875
2913,0.52295285,0.5743404,0.55567104,0.54472935,0.5074201,0.03714,0.06719970703125,0.08978271484375,0.034454345703125,0.057403564453125
1370,0.5630161,0.56615186,0.55377805,0.6348841,0.63709277,0.1748,0.09857177734375,0.1201171875,0.22216796875,0.253173828125
1379,0.44797176,0.49269098,0.53763664,0.51557064,0.47934115,0.0762,0.04376220703125,0.0908203125,0.06640625,0.083984375
2896,0.4683327,0.5083325,0.54248434,0.496461,0.46950388,0.02957,0.00020003318786621094,0.0229034423828125,0.03497314453125,0.01055145263671875
2406,0.46730626,0.49645942,0.49205685,0.52440405,0.5124438,0.02661,0.025909423828125,0.02239990234375,0.037841796875,0.01435089111328125
3060,0.43123102,0.49768132,0.4834379,0.49177313,0.44970044,0.03412,0.037322998046875,0.019683837890625,0.03558349609375,0.07403564453125
2470,0.5618299,0.6127361,0.5614079,0.60930485,0.58397293,0.05518,0.04632568359375,0.042938232421875,0.056243896484375,0.0771484375
1678,0.43453655,0.4564886,0.42653814,0.44128963,0.4513901,0.07404,0.08453369140625,0.048187255859375,0.036163330078125,0.070556640625
877,0.507031,0.50231373,0.54275036,0.5130776,0.5303521,0.0809,0.04962158203125,0.112548828125,0.01560211181640625,0.1002197265625
1972,0.52203476,0.5269324,0.49790478,0.5371886,0.51081026,0.05792,0.068115234375,0.01122283935546875,0.0728759765625,0.0665283203125
1812,0.4937219,0.4805552,0.46643376,0.51441145,0.576922,0.0492,0.03326416015625,0.005214691162109375,0.02484130859375,0.05938720703125
2796,0.457567,0.5011111,0.48306465,0.46403357,0.49814823,0.09784,0.082763671875,0.051025390625,0.0965576171875,0.07635498046875
3051,0.4869324,0.5491351,0.50892115,0.511891,0.4761652,0.02869,0.0498046875,0.02691650390625,0.030609130859375,0.066650390625
983,0.5728928,0.6003813,0.61457324,0.6277959,0.58249456,0.1294,0.04156494140625,0.113037109375,0.0941162109375,0.1004638671875
1275,0.53834456,0.5306113,0.53478277,0.5732031,0.5464679,0.0855,0.0648193359375,0.0701904296875,0.09326171875,0.09295654296875
1998,0.47263035,0.5301282,0.4487629,0.5285531,0.5036544,0.0257,0.09832763671875,0.0020771026611328125,0.05413818359375,0.03143310546875
2210,0.48809028,0.48819816,0.5083182,0.49369654,0.49888802,0.0611,0.00315093994140625,0.0791015625,0.05517578125,0.076904296875
2786,0.44093478,0.46990234,0.48062992,0.46267593,0.4567541,0.00386,0.03570556640625,0.0020122528076171875,0.015777587890625,0.0238189697265625
951,0.5758389,0.55515087,0.5611445,0.541754,0.51269495,0.1318,0.109375,0.137939453125,0.07757568359375,0.0640869140625
2465,0.5134769,0.5264567,0.5390015,0.55729187,0.51995945,0.02563,0.0389404296875,0.0051422119140625,0.0250396728515625,0.073974609375
1228,0.46382225,0.46175358,0.45963907,0.45788693,0.45394343,0.05603,5.1915645599365234e-05,0.06195068359375,0.00872802734375,0.01160430908203125
2524,0.47635642,0.4704006,0.4360734,0.50179416,0.4878037,0.03214,0.029876708984375,0.039154052734375,0.020538330078125,0.01849365234375
2093,0.48094958,0.50520086,0.4898271,0.5366858,0.5443447,0.06287,0.06634521484375,0.005359649658203125,0.10260009765625,0.09619140625
1921,0.49108922,0.48421857,0.4894265,0.5223404,0.5376468,0.02032,0.0592041015625,0.01107025146484375,0.0142364501953125,0.0743408203125
3034,0.41796649,0.44778824,0.41772223,0.47830483,0.4313759,0.044,0.003238677978515625,0.01898193359375,0.05029296875,0.038238525390625
1676,0.45073912,0.49803388,0.45256168,0.45881042,0.48082918,0.05505,0.03936767578125,0.07080078125,0.072998046875,0.038330078125
1214,0.5454677,0.5699329,0.59611803,0.5432951,0.5183622,0.1316,0.0601806640625,0.110595703125,0.08160400390625,0.1060791015625
2275,0.43994772,0.45069155,0.43316203,0.48858112,0.47423452,0.00551,0.005809783935546875,0.005779266357421875,0.00406646728515625,0.00547027587890625
2789,0.49941406,0.50289977,0.5168443,0.49500084,0.5057271,0.056,2.8371810913085938e-05,0.043731689453125,0.04998779296875,0.029022216796875
756,0.5368195,0.55918866,0.55712336,0.5935128,0.57370716,0.0986,0.06329345703125,0.060028076171875,0.076171875,0.1488037109375
1130,0.5693574,0.6125668,0.6234231,0.6036127,0.57741845,0.05463,0.042327880859375,0.0980224609375,0.01255035400390625,0.032928466796875
1555,0.48852894,0.499458,0.506811,0.5215664,0.5306885,0.005608,0.040771484375,0.055389404296875,0.0289764404296875,0.0023708343505859375
1487,0.41288668,0.4551801,0.4414033,0.45939675,0.50076777,0.05795,0.0797119140625,0.05194091796875,0.0232391357421875,0.06341552734375
2041,0.3815849,0.3961875,0.38032085,0.41542518,0.41741458,0.02472,0.0230255126953125,0.0193023681640625,0.03228759765625,0.026458740234375
1931,0.465617,0.49943936,0.48434508,0.48857206,0.5277829,0.02559,0.020904541015625,0.00691986083984375,0.0277862548828125,0.0323486328125
1349,0.61134815,0.58722615,0.6222478,0.63935876,0.6850028,0.1058,0.0828857421875,0.07781982421875,0.0919189453125,0.2117919921875
725,0.55388224,0.5835389,0.59086543,0.6006373,0.5109255,0.06146,0.0,0.10809326171875,0.01276397705078125,0.03997802734375
1006,0.51295036,0.52293026,0.522082,0.5339109,0.5035918,0.02351,0.05621337890625,0.00690460205078125,0.0176239013671875,0.0177459716796875
989,0.5790236,0.5587684,0.6249288,0.5811842,0.5166466,0.04565,0.05078125,0.149658203125,0.03155517578125,0.0228118896484375
2265,0.5094731,0.5302247,0.51947004,0.57545865,0.4966471,0.01509,0.03741455078125,0.00261688232421875,0.012420654296875,0.01617431640625
1969,0.5391641,0.54660654,0.5228775,0.5425228,0.53000236,0.01987,0.013641357421875,0.01543426513671875,0.00928497314453125,0.0531005859375
2562,0.4588818,0.48667622,0.4585566,0.48718616,0.4575627,0.0329,0.033477783203125,0.029632568359375,0.027374267578125,0.03851318359375
2959,0.47829464,0.51455325,0.4881303,0.5274446,0.5468389,0.0579,0.060699462890625,0.0175323486328125,0.05267333984375,0.1126708984375
2102,0.53438413,0.5289576,0.5038682,0.5139881,0.51173526,0.02487,0.06256103515625,0.0220184326171875,0.0178680419921875,0.06878662109375
933,0.4749585,0.5022381,0.52637726,0.5164172,0.5010413,0.0994,0.050811767578125,0.10809326171875,0.042449951171875,0.032867431640625
1648,0.49148512,0.5008904,0.49734023,0.5180341,0.5358628,0.04913,0.13720703125,0.0265045166015625,0.058929443359375,0.042755126953125
1132,0.55225617,0.56606555,0.55703086,0.60103035,0.5321467,0.1298,0.0594482421875,0.1346435546875,0.10150146484375,0.1064453125
2912,0.535784,0.55065286,0.52911484,0.5430011,0.5504048,0.0409,0.059906005859375,0.04229736328125,0.033416748046875,0.05157470703125
1602,0.4822132,0.52257085,0.5108642,0.50566655,0.49969137,0.0543,0.1011962890625,0.04864501953125,0.047149658203125,0.04632568359375
1627,0.49272934,0.5275078,0.48520875,0.5319689,0.5542977,0.03406,0.0618896484375,0.019012451171875,0.027252197265625,0.055908203125
1302,0.59219575,0.58272886,0.6017065,0.6316416,0.6308485,0.1453,0.0014753341674804688,0.078369140625,0.141357421875,0.126708984375
1910,0.4507088,0.46546334,0.4454451,0.50265926,0.5214722,0.034,0.031402587890625,0.00997161865234375,0.0106353759765625,0.06109619140625
1208,0.5573977,0.583162,0.5601489,0.6179178,0.5545618,0.09216,0.070068359375,0.0869140625,0.08135986328125,0.08221435546875
1109,0.56167656,0.58308375,0.5933176,0.59057516,0.533996,0.0934,0.0122833251953125,0.1002197265625,0.013458251953125,0.04998779296875
908,0.542007,0.58357996,0.59738266,0.5480912,0.5185561,0.1664,0.14990234375,0.1654052734375,0.1129150390625,0.1064453125
2819,0.5214318,0.5304569,0.56170267,0.520232,0.51272255,0.02261,0.0001125335693359375,0.018402099609375,0.030548095703125,0.0092620849609375
2106,0.38304666,0.40596825,0.34846127,0.42244098,0.44439295,0.06323,0.06280517578125,0.01163482666015625,0.07208251953125,0.07843017578125
899,0.4838773,0.52427924,0.5183874,0.48952675,0.49219295,0.08765,0.0657958984375,0.08184814453125,0.053466796875,0.03021240234375
2262,0.47930133,0.5261023,0.50151503,0.5499404,0.52965057,0.0377,0.03515625,0.01922607421875,0.054229736328125,0.042724609375
1429,0.4899655,0.4791665,0.5001069,0.4696417,0.5376556,0.03796,0.0166015625,0.06378173828125,0.025115966796875,0.062744140625
828,0.4893213,0.5295462,0.51733637,0.50629735,0.49170747,0.1355,0.1427001953125,0.17333984375,0.081298828125,0.07501220703125
1900,0.5162526,0.56165314,0.5418023,0.5300523,0.5441517,0.0853,0.07061767578125,0.0537109375,0.09063720703125,0.0552978515625
1368,0.4907477,0.53071153,0.5088757,0.49152553,0.50663006,0.07263,0.08026123046875,0.067626953125,0.068359375,0.09722900390625
767,0.5381865,0.5076407,0.5460835,0.5902712,0.6159365,0.1775,0.055694580078125,0.1309814453125,0.1439208984375,0.2413330078125
849,0.4724251,0.47311297,0.5414844,0.48671624,0.44615316,0.00911,0.05230712890625,0.0714111328125,0.0201873779296875,0.046295166015625
1442,0.44721273,0.47047698,0.44936374,0.47952524,0.5184492,0.0465,0.03863525390625,0.04595947265625,0.04736328125,0.07965087890625
2693,0.51596195,0.5218554,0.5363804,0.5418967,0.58939713,0.064,0.04425048828125,0.050994873046875,0.07464599609375,0.11688232421875
2947,0.5150648,0.53859323,0.5427099,0.5713589,0.55988145,0.08075,0.03814697265625,0.042388916015625,0.07244873046875,0.06927490234375
1925,0.47865766,0.47938186,0.47144905,0.48585638,0.55202925,0.01543,0.04132080078125,0.00487518310546875,0.01264190673828125,0.055999755859375
2062,0.37967277,0.40559155,0.43723148,0.42337582,0.47488824,0.04114,0.0362548828125,0.0305328369140625,0.0267486572265625,0.06304931640625
987,0.5377527,0.52970445,0.53870225,0.50375414,0.48518288,0.1312,0.08465576171875,0.0970458984375,0.0567626953125,0.08697509765625
2354,0.5196034,0.5362074,0.56869507,0.58265936,0.5679284,0.06134,0.0174102783203125,0.04052734375,0.0386962890625,0.0325927734375
3018,0.49188185,0.5141033,0.5283781,0.5433827,0.5474615,0.0521,0.058746337890625,0.058074951171875,0.0738525390625,0.0523681640625
2577,0.49735677,0.55169654,0.5128296,0.5444573,0.52782625,0.01917,0.07232666015625,0.016693115234375,0.0169677734375,0.04595947265625
1082,0.5790362,0.59243226,0.60794514,0.59835243,0.53503615,0.10944,0.1007080078125,0.125,0.0821533203125,0.0242767333984375
2144,0.47994483,0.50160825,0.48282927,0.54064727,0.5095482,0.0374,0.07171630859375,0.0780029296875,0.06353759765625,0.0159149169921875
2880,0.58135796,0.5864228,0.5883167,0.5821138,0.59795654,0.10474,0.10150146484375,0.0653076171875,0.08966064453125,0.1246337890625
1626,0.45182157,0.49883455,0.47103924,0.4999016,0.48494065,0.02786,0.129150390625,0.027740478515625,0.00553131103515625,0.031829833984375
1400,0.6326872,0.607877,0.6207037,0.6042393,0.5746495,0.1447,0.07061767578125,0.1580810546875,0.087158203125,0.0703125
1051,0.47429574,0.47424597,0.50656164,0.50717485,0.5032079,0.02802,0.0167083740234375,0.01519012451171875,0.0214385986328125,0.0543212890625
2603,0.49673164,0.5039143,0.5074908,0.51446456,0.48185673,0.0322,0.03692626953125,0.03607177734375,0.02081298828125,0.0235748291015625
1135,0.53377247,0.5615801,0.5619035,0.59817994,0.56366575,0.0878,0.0,0.05731201171875,0.04925537109375,0.060699462890625
2452,0.46713665,0.512604,0.5352824,0.4728951,0.48941982,0.0645,0.09112548828125,0.05389404296875,0.065185546875,0.0911865234375
1482,0.5102994,0.5619706,0.5394922,0.539523,0.52284044,0.04047,0.1259765625,0.016937255859375,0.0416259765625,0.07403564453125
2206,0.5031929,0.51662934,0.53152287,0.5017191,0.5328271,0.0296,0.06951904296875,0.019805908203125,0.0162353515625,0.055084228515625
1282,0.54851043,0.59967786,0.6396664,0.5663787,0.5435254,0.10956,0.121826171875,0.154052734375,0.11328125,0.05181884765625
1500,0.4693862,0.46772397,0.5038794,0.49052674,0.4871583,0.014626,0.067626953125,0.0117645263671875,0.046417236328125,0.050872802734375
1992,0.44401762,0.4669242,0.44837514,0.49209517,0.51851153,0.015396,0.01348114013671875,0.01038360595703125,0.0125885009765625,0.0174102783203125
1114,0.5020192,0.48984385,0.51507854,0.5182204,0.49420267,0.09076,0.004146575927734375,0.08251953125,0.04339599609375,0.054595947265625
769,0.55868876,0.5624062,0.573092,0.5355557,0.50971264,0.1865,0.1463623046875,0.130859375,0.130126953125,0.109619140625
2828,0.46832776,0.48526955,0.4885838,0.4998142,0.48789662,0.0387,0.01461029052734375,0.052734375,0.0303497314453125,0.0216217041015625
2988,0.46040893,0.5172639,0.4989162,0.47394866,0.4963927,0.03363,0.038177490234375,0.02581787109375,0.0271453857421875,0.0382080078125
2259,0.50707716,0.4837576,0.5042028,0.5675009,0.55897963,0.03546,0.035003662109375,0.002880096435546875,0.048004150390625,0.0765380859375
2237,0.47511742,0.4397214,0.49696502,0.50158083,0.5237035,0.0304,0.03350830078125,0.01427459716796875,0.03192138671875,0.09283447265625
2121,0.46878487,0.48729813,0.4606095,0.496308,0.51516646,0.05933,0.046112060546875,0.0015316009521484375,0.0526123046875,0.0911865234375
2597,0.5555913,0.5547666,0.5513156,0.57522964,0.5491265,0.05664,0.07562255859375,0.086181640625,0.07391357421875,0.0200042724609375
2767,0.52136374,0.5608859,0.5340413,0.56420296,0.5316402,0.05975,0.0084228515625,0.031036376953125,0.05548095703125,0.07598876953125
2593,0.5439759,0.59520394,0.5783724,0.59058094,0.5684807,0.052,0.05743408203125,0.06414794921875,0.0504150390625,0.068115234375
2878,0.46954936,0.479632,0.47135752,0.48542386,0.47252008,0.07275,0.0075225830078125,0.054718017578125,0.03631591796875,0.037872314453125
1427,0.457828,0.47373456,0.44691205,0.4878327,0.47031808,0.0349,0.04498291015625,0.02825927734375,0.012481689453125,0.04608154296875
2061,0.4436377,0.4600076,0.4783629,0.46267432,0.4426794,0.0572,0.024810791015625,0.027069091796875,0.052734375,0.08612060546875
1211,0.53038156,0.525123,0.57396895,0.5622758,0.51088953,0.06137,0.006649017333984375,0.06390380859375,0.01824951171875,0.02008056640625
1467,0.5059469,0.5003644,0.5211023,0.53121674,0.5262538,0.10254,0.039215087890625,0.06488037109375,0.06427001953125,0.083740234375
929,0.56969243,0.58916396,0.59722686,0.57177496,0.5354471,0.1246,0.124755859375,0.1337890625,0.0899658203125,0.07000732421875
1244,0.5372343,0.5542063,0.5610196,0.56184745,0.54415905,0.06335,0.015045166015625,0.067626953125,0.01343536376953125,0.0264129638671875
1419,0.6395773,0.61880535,0.63207746,0.7173869,0.65137804,0.2007,0.06072998046875,0.1260986328125,0.2039794921875,0.2159423828125
1321,0.60355014,0.61665094,0.61342394,0.60180086,0.60023844,0.08026,0.0019893646240234375,0.0731201171875,0.07623291015625,0.052398681640625
1747,0.44258592,0.48069838,0.46905112,0.49745762,0.49367836,0.0393,0.10260009765625,0.007778167724609375,0.08184814453125,0.05255126953125
1569,0.5435878,0.52811587,0.5035998,0.5877361,0.5584038,0.02988,0.1011962890625,0.03045654296875,0.026214599609375,0.06756591796875
1908,0.4528826,0.45344368,0.45542148,0.46959472,0.4755472,0.0692,0.071533203125,0.06060791015625,0.051727294921875,0.06494140625
1074,0.56311405,0.57502395,0.56267273,0.632665,0.610399,0.12415,0.01457977294921875,0.090576171875,0.10687255859375,0.13623046875
1814,0.41727045,0.45683438,0.41250622,0.4645981,0.4511605,0.04926,0.028411865234375,0.053436279296875,0.04400634765625,0.03411865234375
723,0.55813324,0.6049038,0.58260846,0.6088216,0.573745,0.05334,0.11083984375,0.095947265625,0.10089111328125,0.130126953125
2500,0.41672823,0.41421708,0.42596745,0.4380236,0.45281148,0.02406,0.0418701171875,0.03192138671875,0.044097900390625,0.00916290283203125
1710,0.4946909,0.5274535,0.5305921,0.55141836,0.54787344,0.05414,0.1187744140625,0.05767822265625,0.05267333984375,0.05682373046875
931,0.48870277,0.5339,0.5222511,0.5253132,0.4665754,0.0983,0.032135009765625,0.076171875,0.062255859375,0.044952392578125
1768,0.48819956,0.52198696,0.48620635,0.48708582,0.48236248,0.10767,0.068115234375,0.055145263671875,0.1026611328125,0.1444091796875
718,0.5430164,0.5730072,0.57366157,0.54972714,0.5338476,0.0922,0.1685791015625,0.1304931640625,0.03204345703125,0.074462890625
1978,0.44486475,0.5131118,0.4877751,0.49448156,0.45747992,0.08374,0.1046142578125,0.0426025390625,0.085205078125,0.06805419921875
1232,0.55763394,0.5910057,0.60991997,0.56523347,0.53078365,0.05725,0.0511474609375,0.0653076171875,0.0113372802734375,0.07635498046875
996,0.5301637,0.5454329,0.61606467,0.53532654,0.48624843,0.1637,0.09185791015625,0.1697998046875,0.08447265625,0.0701904296875
2791,0.48400578,0.52562404,0.4813124,0.5179486,0.4957825,0.04248,0.041015625,0.0238800048828125,0.023895263671875,0.03656005859375
1773,0.49320573,0.47486466,0.47351348,0.526977,0.53948605,0.0657,0.0631103515625,0.0179443359375,0.032684326171875,0.10211181640625
1011,0.47686806,0.49069324,0.49733558,0.534703,0.53358334,0.03387,0.031097412109375,0.0169525146484375,0.027557373046875,0.026885986328125
2419,0.46357465,0.48719084,0.45948005,0.46490923,0.46556365,0.0445,0.064453125,0.043304443359375,0.037109375,0.062408447265625
884,0.51881444,0.53446573,0.5382551,0.54914826,0.4672536,0.006947,0.037322998046875,0.0016946792602539062,0.006259918212890625,0.03717041015625
1824,0.4916266,0.5015108,0.51302975,0.5073139,0.50766397,0.0351,0.051483154296875,0.0283966064453125,0.034912109375,0.061798095703125
1986,0.45887095,0.48742938,0.5018919,0.53411615,0.49487573,0.013916,0.06561279296875,0.035491943359375,0.025909423828125,0.0899658203125
2037,0.44014862,0.4861408,0.43045416,0.48183572,0.45931065,0.007195,0.08203125,0.0032100677490234375,0.03045654296875,0.008209228515625
2962,0.4887482,0.5235829,0.52027494,0.5113042,0.5372417,0.03387,0.0029315948486328125,0.032379150390625,0.0244140625,0.0284423828125
1508,0.39688665,0.42879343,0.4395913,0.42747647,0.42451912,0.01819,0.032928466796875,0.014068603515625,0.0128021240234375,0.056976318359375
1032,0.51983714,0.53984696,0.52796793,0.55059123,0.5376065,0.02985,0.020416259765625,0.0208282470703125,0.02471923828125,0.02764892578125
1061,0.5127089,0.5530029,0.5483272,0.5310985,0.51786095,0.02802,0.0943603515625,0.0704345703125,0.0126953125,0.07867431640625
1299,0.5619894,0.571609,0.5905887,0.5963351,0.5828241,0.06555,0.008148193359375,0.0477294921875,0.058990478515625,0.053863525390625
2903,0.47646093,0.49503654,0.47682375,0.48296744,0.511364,0.06195,0.0771484375,0.0404052734375,0.0562744140625,0.1251220703125
857,0.5087598,0.52731115,0.5193149,0.5404272,0.54574424,0.11456,0.05169677734375,0.0885009765625,0.0791015625,0.1026611328125
2421,0.47177055,0.490856,0.49987775,0.47544968,0.46134734,0.02896,0.015655517578125,0.0209503173828125,0.028350830078125,0.033203125
1806,0.5037705,0.47729146,0.5088857,0.53815854,0.54952526,0.0581,0.01216888427734375,0.015045166015625,0.04791259765625,0.0849609375
2973,0.39575952,0.44235742,0.41406444,0.42106137,0.42942372,0.0185,0.0400390625,0.02020263671875,0.017608642578125,0.031982421875
1172,0.44813043,0.4454189,0.4484004,0.47102535,0.4622954,0.00772,0.0,0.0,0.0069580078125,0.00934600830078125
