id,score,pred,p_label_1,p_label_2,p_label_3,p_label_4,p_label_5
1507,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1509,1.0,1,1.0,0.0,0.0,0.0,0.0
1510,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1531,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1536,1.0,1,1.0,0.0,0.0,0.0,0.0
1540,1.0,1,1.0,0.0,0.0,0.0,0.0
1545,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1556,2.0,2,0.0,1.0,0.0,0.0,0.0
1557,1.0,1,1.0,0.0,0.0,0.0,0.0
1561,1.0,1,1.0,0.0,0.0,0.0,0.0
1562,1.0,1,1.0,0.0,0.0,0.0,0.0
1567,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1586,1.0,1,1.0,0.0,0.0,0.0,0.0
1592,1.0,1,1.0,0.0,0.0,0.0,0.0
1603,1.0,1,1.0,0.0,0.0,0.0,0.0
1613,1.0,1,1.0,0.0,0.0,0.0,0.0
1615,1.0,1,1.0,0.0,0.0,0.0,0.0
1616,2.0,2,0.0,1.0,0.0,0.0,0.0
1623,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1629,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1632,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1637,1.0,1,1.0,0.0,0.0,0.0,0.0
1662,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1673,1.0,1,1.0,0.0,0.0,0.0,0.0
1700,1.0,1,1.0,0.0,0.0,0.0,0.0
1701,2.0,2,0.0,1.0,0.0,0.0,0.0
1717,1.0,1,1.0,0.0,0.0,0.0,0.0
1723,1.0,1,1.0,0.0,0.0,0.0,0.0
1733,1.0,1,1.0,0.0,0.0,0.0,0.0
1736,1.0,1,1.0,0.0,0.0,0.0,0.0
1753,1.0,1,1.0,0.0,0.0,0.0,0.0
1754,1.0,1,1.0,0.0,0.0,0.0,0.0
1761,2.0,2,0.0,1.0,0.0,0.0,0.0
1764,1.0,1,1.0,0.0,0.0,0.0,0.0
1767,1.0,1,1.0,0.0,0.0,0.0,0.0
1778,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1780,1.0,1,1.0,0.0,0.0,0.0,0.0
1785,1.0,1,1.0,0.0,0.0,0.0,0.0
1791,2.0,2,0.0,1.0,0.0,0.0,0.0
1800,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1802,1.0,1,1.0,0.0,0.0,0.0,0.0
1803,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1804,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1813,2.0,2,0.0,1.0,0.0,0.0,0.0
1816,1.0,1,1.0,0.0,0.0,0.0,0.0
1817,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1837,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1838,1.0,1,1.0,0.0,0.0,0.0,0.0
1865,1.0,1,1.0,0.0,0.0,0.0,0.0
1887,1.0,1,1.0,0.0,0.0,0.0,0.0
1890,1.0,1,1.0,0.0,0.0,0.0,0.0
1893,1.0,1,1.0,0.0,0.0,0.0,0.0
1895,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1896,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1904,1.0,1,1.0,0.0,0.0,0.0,0.0
1907,1.0,1,1.0,0.0,0.0,0.0,0.0
1920,2.0,2,0.0,1.0,0.0,0.0,0.0
1922,1.0,1,1.0,0.0,0.0,0.0,0.0
1937,1.0,1,1.0,0.0,0.0,0.0,0.0
1944,1.0,1,1.0,0.0,0.0,0.0,0.0
1955,1.0,1,1.0,0.0,0.0,0.0,0.0
1963,2.0,2,0.0,1.0,0.0,0.0,0.0
1988,1.0,1,1.0,0.0,0.0,0.0,0.0
2007,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2030,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2052,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2057,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2059,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2060,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2066,1.0,1,1.0,0.0,0.0,0.0,0.0
2078,1.0,1,1.0,0.0,0.0,0.0,0.0
2089,1.0,1,1.0,0.0,0.0,0.0,0.0
2103,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2112,1.0,1,1.0,0.0,0.0,0.0,0.0
2113,2.0,2,0.0,1.0,0.0,0.0,0.0
2122,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2130,1.0,1,1.0,0.0,0.0,0.0,0.0
2136,1.0,1,1.0,0.0,0.0,0.0,0.0
2148,1.0,1,1.0,0.0,0.0,0.0,0.0
2153,1.0,1,1.0,0.0,0.0,0.0,0.0
2154,1.0,1,1.0,0.0,0.0,0.0,0.0
2156,1.0,1,1.0,0.0,0.0,0.0,0.0
2161,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2165,1.0,1,1.0,0.0,0.0,0.0,0.0
2167,1.0,1,1.0,0.0,0.0,0.0,0.0
2180,1.0,1,1.0,0.0,0.0,0.0,0.0
2188,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2190,1.0,1,1.0,0.0,0.0,0.0,0.0
2199,1.0,1,1.0,0.0,0.0,0.0,0.0
2205,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2208,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2209,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2211,2.0,2,0.0,1.0,0.0,0.0,0.0
2225,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2247,1.0,1,1.0,0.0,0.0,0.0,0.0
2251,1.0,1,1.0,0.0,0.0,0.0,0.0
2266,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2277,1.0,1,1.0,0.0,0.0,0.0,0.0
2282,1.0,1,1.0,0.0,0.0,0.0,0.0
2284,2.0,2,0.0,1.0,0.0,0.0,0.0
2290,2.0,2,0.0,1.0,0.0,0.0,0.0
2292,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2296,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2304,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2305,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2322,1.0,1,1.0,0.0,0.0,0.0,0.0
2329,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2339,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2344,1.0,1,1.0,0.0,0.0,0.0,0.0
2346,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2357,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2360,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2397,1.0,1,1.0,0.0,0.0,0.0,0.0
2400,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2408,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2409,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2410,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2420,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2423,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2428,1.0,1,1.0,0.0,0.0,0.0,0.0
2430,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2432,1.0,1,1.0,0.0,0.0,0.0,0.0
2438,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2450,1.0,1,1.0,0.0,0.0,0.0,0.0
2460,1.0,1,1.0,0.0,0.0,0.0,0.0
2471,1.0,1,1.0,0.0,0.0,0.0,0.0
2475,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2477,1.0,1,1.0,0.0,0.0,0.0,0.0
2483,1.0,1,1.0,0.0,0.0,0.0,0.0
2484,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2486,1.0,1,1.0,0.0,0.0,0.0,0.0
2491,2.0,2,0.0,1.0,0.0,0.0,0.0
2497,1.0,1,1.0,0.0,0.0,0.0,0.0
2501,1.0,1,1.0,0.0,0.0,0.0,0.0
2514,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2518,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2535,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2538,1.0,1,1.0,0.0,0.0,0.0,0.0
2542,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2544,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2551,1.0,1,1.0,0.0,0.0,0.0,0.0
2570,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2583,1.0,1,1.0,0.0,0.0,0.0,0.0
2589,1.0,1,1.0,0.0,0.0,0.0,0.0
2591,1.0,1,1.0,0.0,0.0,0.0,0.0
2620,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2625,1.0,1,1.0,0.0,0.0,0.0,0.0
2635,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2639,1.0,1,1.0,0.0,0.0,0.0,0.0
2653,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2654,1.0,1,1.0,0.0,0.0,0.0,0.0
2656,1.0,1,1.0,0.0,0.0,0.0,0.0
2657,1.0,1,1.0,0.0,0.0,0.0,0.0
2676,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2685,1.0,1,1.0,0.0,0.0,0.0,0.0
2689,1.0,1,1.0,0.0,0.0,0.0,0.0
2691,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2692,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2702,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2707,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2709,1.0,1,1.0,0.0,0.0,0.0,0.0
2712,1.0,1,1.0,0.0,0.0,0.0,0.0
2730,1.0,1,1.0,0.0,0.0,0.0,0.0
2746,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2769,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2782,1.0,1,1.0,0.0,0.0,0.0,0.0
2793,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2805,1.0,1,1.0,0.0,0.0,0.0,0.0
2822,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2826,2.0,2,0.0,1.0,0.0,0.0,0.0
2829,1.0,1,1.0,0.0,0.0,0.0,0.0
2834,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2843,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2844,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2848,1.0,1,1.0,0.0,0.0,0.0,0.0
2855,1.0,1,1.0,0.0,0.0,0.0,0.0
2866,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2868,1.0,1,1.0,0.0,0.0,0.0,0.0
2871,1.0,1,1.0,0.0,0.0,0.0,0.0
2876,1.0,1,1.0,0.0,0.0,0.0,0.0
2877,1.0,1,1.0,0.0,0.0,0.0,0.0
2884,1.0,1,1.0,0.0,0.0,0.0,0.0
2889,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2893,1.0,1,1.0,0.0,0.0,0.0,0.0
2900,1.0,1,1.0,0.0,0.0,0.0,0.0
2905,1.0,1,1.0,0.0,0.0,0.0,0.0
2917,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2931,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2933,1.0,1,1.0,0.0,0.0,0.0,0.0
2956,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2967,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2994,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
3005,1.0,1,1.0,0.0,0.0,0.0,0.0
3015,1.0,1,1.0,0.0,0.0,0.0,0.0
3028,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
3035,3.0,3,0.0,0.0,1.0,0.0,0.0
3053,1.0,1,1.0,0.0,0.0,0.0,0.0
3063,1.0,1,1.0,0.0,0.0,0.0,0.0
3077,1.0,1,1.0,0.0,0.0,0.0,0.0
3079,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
3080,1.0,1,1.0,0.0,0.0,0.0,0.0
