id,score,pred,p_label_1,p_label_2,p_label_3,p_label_4,p_label_5
1835,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1851,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1859,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1873,1.0,1,1.0,0.0,0.0,0.0,0.0
1877,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1894,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1900,1.0,1,1.0,0.0,0.0,0.0,0.0
1908,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1910,1.0,1,1.0,0.0,0.0,0.0,0.0
1921,5.0,5,0.0,0.0,0.0,0.0,1.0
1925,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1931,1.0,1,1.0,0.0,0.0,0.0,0.0
1949,1.0,1,1.0,0.0,0.0,0.0,0.0
1964,1.0,1,1.0,0.0,0.0,0.0,0.0
1969,1.0,1,1.0,0.0,0.0,0.0,0.0
1971,1.0,1,1.0,0.0,0.0,0.0,0.0
1972,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1978,2.0,2,0.0,1.0,0.0,0.0,0.0
1986,1.0,1,1.0,0.0,0.0,0.0,0.0
1989,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1990,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1992,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1993,1.0,1,1.0,0.0,0.0,0.0,0.0
1998,1.0,1,1.0,0.0,0.0,0.0,0.0
1999,1.0,1,1.0,0.0,0.0,0.0,0.0
2010,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2017,1.0,1,1.0,0.0,0.0,0.0,0.0
2022,1.0,1,1.0,0.0,0.0,0.0,0.0
2032,1.0,1,1.0,0.0,0.0,0.0,0.0
2033,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2037,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2041,1.0,1,1.0,0.0,0.0,0.0,0.0
2061,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2062,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2074,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2082,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2083,1.0,1,1.0,0.0,0.0,0.0,0.0
2087,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2093,1.0,1,1.0,0.0,0.0,0.0,0.0
2098,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2102,1.0,1,1.0,0.0,0.0,0.0,0.0
2106,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2114,1.0,1,1.0,0.0,0.0,0.0,0.0
2120,1.0,1,1.0,0.0,0.0,0.0,0.0
2121,1.0,1,1.0,0.0,0.0,0.0,0.0
2144,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2149,1.0,1,1.0,0.0,0.0,0.0,0.0
2186,1.0,1,1.0,0.0,0.0,0.0,0.0
2191,1.0,1,1.0,0.0,0.0,0.0,0.0
2194,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2206,3.0,3,0.0,0.0,1.0,0.0,0.0
2210,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2230,1.0,1,1.0,0.0,0.0,0.0,0.0
2237,1.0,1,1.0,0.0,0.0,0.0,0.0
2258,1.0,1,1.0,0.0,0.0,0.0,0.0
2259,1.0,1,1.0,0.0,0.0,0.0,0.0
2262,1.0,1,1.0,0.0,0.0,0.0,0.0
2264,2.0,2,0.0,1.0,0.0,0.0,0.0
2265,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2269,1.0,1,1.0,0.0,0.0,0.0,0.0
2275,1.0,1,1.0,0.0,0.0,0.0,0.0
2326,1.0,1,1.0,0.0,0.0,0.0,0.0
2354,1.0,1,1.0,0.0,0.0,0.0,0.0
2356,1.0,1,1.0,0.0,0.0,0.0,0.0
2358,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2381,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2390,1.0,1,1.0,0.0,0.0,0.0,0.0
2406,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2419,1.0,1,1.0,0.0,0.0,0.0,0.0
2421,1.0,1,1.0,0.0,0.0,0.0,0.0
2424,1.0,1,1.0,0.0,0.0,0.0,0.0
2437,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2446,1.0,1,1.0,0.0,0.0,0.0,0.0
2449,1.0,1,1.0,0.0,0.0,0.0,0.0
2452,1.0,1,1.0,0.0,0.0,0.0,0.0
2465,1.0,1,1.0,0.0,0.0,0.0,0.0
2469,1.0,1,1.0,0.0,0.0,0.0,0.0
2470,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2476,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2492,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2495,1.0,1,1.0,0.0,0.0,0.0,0.0
2500,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2505,1.0,1,1.0,0.0,0.0,0.0,0.0
2507,1.0,1,1.0,0.0,0.0,0.0,0.0
2524,1.0,1,1.0,0.0,0.0,0.0,0.0
2529,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2534,1.0,1,1.0,0.0,0.0,0.0,0.0
2537,1.0,1,1.0,0.0,0.0,0.0,0.0
2549,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2562,1.0,1,1.0,0.0,0.0,0.0,0.0
2572,1.0,1,1.0,0.0,0.0,0.0,0.0
2573,1.0,1,1.0,0.0,0.0,0.0,0.0
2577,1.0,1,1.0,0.0,0.0,0.0,0.0
2593,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2597,1.0,1,1.0,0.0,0.0,0.0,0.0
2600,1.0,1,1.0,0.0,0.0,0.0,0.0
2603,1.0,1,1.0,0.0,0.0,0.0,0.0
2622,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2641,1.0,1,1.0,0.0,0.0,0.0,0.0
2643,1.0,1,1.0,0.0,0.0,0.0,0.0
2650,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2658,1.0,1,1.0,0.0,0.0,0.0,0.0
2664,1.0,1,1.0,0.0,0.0,0.0,0.0
2666,1.0,1,1.0,0.0,0.0,0.0,0.0
2690,3.0,3,0.0,0.0,1.0,0.0,0.0
2693,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2714,1.0,1,1.0,0.0,0.0,0.0,0.0
2734,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2736,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2767,1.0,1,1.0,0.0,0.0,0.0,0.0
2786,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2789,1.0,1,1.0,0.0,0.0,0.0,0.0
2791,1.0,1,1.0,0.0,0.0,0.0,0.0
2796,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2808,2.0,2,0.0,1.0,0.0,0.0,0.0
2810,1.0,1,1.0,0.0,0.0,0.0,0.0
2814,1.0,1,1.0,0.0,0.0,0.0,0.0
2819,1.0,1,1.0,0.0,0.0,0.0,0.0
2828,2.0,2,0.0,1.0,0.0,0.0,0.0
2836,1.0,1,1.0,0.0,0.0,0.0,0.0
2847,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2854,1.0,1,1.0,0.0,0.0,0.0,0.0
2863,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2878,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2880,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2896,1.0,1,1.0,0.0,0.0,0.0,0.0
2898,1.0,1,1.0,0.0,0.0,0.0,0.0
2903,1.0,1,1.0,0.0,0.0,0.0,0.0
2912,1.0,1,1.0,0.0,0.0,0.0,0.0
2913,1.0,1,1.0,0.0,0.0,0.0,0.0
2920,1.0,1,1.0,0.0,0.0,0.0,0.0
2947,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2951,1.0,1,1.0,0.0,0.0,0.0,0.0
2959,1.0,1,1.0,0.0,0.0,0.0,0.0
2962,1.0,1,1.0,0.0,0.0,0.0,0.0
2968,1.0,1,1.0,0.0,0.0,0.0,0.0
2973,1.0,1,1.0,0.0,0.0,0.0,0.0
2983,1.0,1,1.0,0.0,0.0,0.0,0.0
2987,1.0,1,1.0,0.0,0.0,0.0,0.0
2988,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2989,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
3001,1.0,1,1.0,0.0,0.0,0.0,0.0
3008,1.0,1,1.0,0.0,0.0,0.0,0.0
3018,1.0,1,1.0,0.0,0.0,0.0,0.0
3034,1.0,1,1.0,0.0,0.0,0.0,0.0
3051,1.0,1,1.0,0.0,0.0,0.0,0.0
3059,1.0,1,1.0,0.0,0.0,0.0,0.0
3060,1.0,1,1.0,0.0,0.0,0.0,0.0
3069,1.0,1,1.0,0.0,0.0,0.0,0.0
3085,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
