id,score,pred,p_label_1,p_label_2,p_label_3,p_label_4,p_label_5
1393,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1395,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1407,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1433,3.0,3,0.0,0.0,1.0,0.0,0.0
1455,1.0,1,1.0,0.0,0.0,0.0,0.0
1456,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1459,1.0,1,1.0,0.0,0.0,0.0,0.0
1464,1.0,1,1.0,0.0,0.0,0.0,0.0
1488,1.0,1,1.0,0.0,0.0,0.0,0.0
1502,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1507,1.0,1,1.0,0.0,0.0,0.0,0.0
1509,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1510,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1531,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1536,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1540,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1545,3.0,3,0.0,0.0,1.0,0.0,0.0
1556,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1557,1.0,1,1.0,0.0,0.0,0.0,0.0
1561,1.0,1,1.0,0.0,0.0,0.0,0.0
1562,1.0,1,1.0,0.0,0.0,0.0,0.0
1567,2.0,2,0.0,1.0,0.0,0.0,0.0
1586,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1592,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1603,1.0,1,1.0,0.0,0.0,0.0,0.0
1613,1.0,1,1.0,0.0,0.0,0.0,0.0
1615,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1616,2.0,2,0.0,1.0,0.0,0.0,0.0
1623,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1629,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1632,1.0,1,1.0,0.0,0.0,0.0,0.0
1637,1.0,1,1.0,0.0,0.0,0.0,0.0
1662,1.0,1,1.0,0.0,0.0,0.0,0.0
1673,2.0,2,0.0,1.0,0.0,0.0,0.0
1700,5.0,5,0.0,0.0,0.0,0.0,1.0
1701,1.0,1,1.0,0.0,0.0,0.0,0.0
1717,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1723,1.0,1,1.0,0.0,0.0,0.0,0.0
1733,2.0,2,0.0,1.0,0.0,0.0,0.0
1736,5.0,5,0.0,0.0,0.0,0.0,1.0
1753,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1754,1.0,1,1.0,0.0,0.0,0.0,0.0
1761,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1764,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1767,2.0,2,0.0,1.0,0.0,0.0,0.0
1778,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1780,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1785,1.0,1,1.0,0.0,0.0,0.0,0.0
1791,1.0,1,1.0,0.0,0.0,0.0,0.0
1800,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1802,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1803,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
1804,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1813,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1816,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1817,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1837,5.0,5,0.0,0.0,0.0,0.0,1.0
1838,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1865,1.0,1,1.0,0.0,0.0,0.0,0.0
1887,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1890,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1893,1.0,1,1.0,0.0,0.0,0.0,0.0
1895,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1896,1.0,1,1.0,0.0,0.0,0.0,0.0
1904,1.0,1,1.0,0.0,0.0,0.0,0.0
1907,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1920,5.0,5,0.0,0.0,0.0,0.0,1.0
1922,1.0,1,1.0,0.0,0.0,0.0,0.0
1937,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1944,1.0,1,1.0,0.0,0.0,0.0,0.0
1955,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
1963,3.0,3,0.0,0.0,1.0,0.0,0.0
1988,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2007,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2030,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2052,2.0,2,0.0,1.0,0.0,0.0,0.0
2057,1.0,1,1.0,0.0,0.0,0.0,0.0
2059,1.0,1,1.0,0.0,0.0,0.0,0.0
2060,1.0,1,1.0,0.0,0.0,0.0,0.0
2066,1.0,1,1.0,0.0,0.0,0.0,0.0
2078,1.0,1,1.0,0.0,0.0,0.0,0.0
2089,1.0,1,1.0,0.0,0.0,0.0,0.0
2103,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2112,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2113,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2122,1.0,1,1.0,0.0,0.0,0.0,0.0
2130,1.0,1,1.0,0.0,0.0,0.0,0.0
2136,2.0,2,0.0,1.0,0.0,0.0,0.0
2148,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2153,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2154,1.0,1,1.0,0.0,0.0,0.0,0.0
2156,1.0,1,1.0,0.0,0.0,0.0,0.0
2161,1.0,1,1.0,0.0,0.0,0.0,0.0
2165,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2167,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2180,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2188,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2190,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2199,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2205,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2208,1.0,1,1.0,0.0,0.0,0.0,0.0
2209,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2211,1.0,1,1.0,0.0,0.0,0.0,0.0
2225,1.0,1,1.0,0.0,0.0,0.0,0.0
2247,1.0,1,1.0,0.0,0.0,0.0,0.0
2251,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2266,1.0,1,1.0,0.0,0.0,0.0,0.0
2277,1.0,1,1.0,0.0,0.0,0.0,0.0
2282,1.0,1,1.0,0.0,0.0,0.0,0.0
2284,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2290,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2292,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2296,1.0,1,1.0,0.0,0.0,0.0,0.0
2304,1.0,1,1.0,0.0,0.0,0.0,0.0
2305,1.0,1,1.0,0.0,0.0,0.0,0.0
2322,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2329,1.0,1,1.0,0.0,0.0,0.0,0.0
2339,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2344,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2346,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2357,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2360,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2397,1.0,1,1.0,0.0,0.0,0.0,0.0
2400,1.0,1,1.0,0.0,0.0,0.0,0.0
2408,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
2409,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2410,1.0,1,1.0,0.0,0.0,0.0,0.0
2420,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2423,1.0,1,1.0,0.0,0.0,0.0,0.0
2428,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2430,1.0,1,1.0,0.0,0.0,0.0,0.0
2432,1.0,1,1.0,0.0,0.0,0.0,0.0
2438,1.0,1,1.0,0.0,0.0,0.0,0.0
2450,1.0,1,1.0,0.0,0.0,0.0,0.0
2460,1.0,1,1.0,0.0,0.0,0.0,0.0
2471,1.0,1,1.0,0.0,0.0,0.0,0.0
2475,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2477,1.0,1,1.0,0.0,0.0,0.0,0.0
2483,1.0,1,1.0,0.0,0.0,0.0,0.0
2484,1.0,1,1.0,0.0,0.0,0.0,0.0
2486,1.0,1,1.0,0.0,0.0,0.0,0.0
2491,2.0,2,0.0,1.0,0.0,0.0,0.0
2497,1.0,1,1.0,0.0,0.0,0.0,0.0
2501,1.0,1,1.0,0.0,0.0,0.0,0.0
2514,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2518,1.0,1,1.0,0.0,0.0,0.0,0.0
2535,1.0,1,1.0,0.0,0.0,0.0,0.0
2538,1.0,1,1.0,0.0,0.0,0.0,0.0
2542,2.0,2,0.0,1.0,0.0,0.0,0.0
2544,1.0,1,1.0,0.0,0.0,0.0,0.0
2551,1.0,1,1.0,0.0,0.0,0.0,0.0
2570,1.0,1,1.0,0.0,0.0,0.0,0.0
2583,1.0,1,1.0,0.0,0.0,0.0,0.0
2589,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2591,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2620,1.0,1,1.0,0.0,0.0,0.0,0.0
2625,1.0,1,1.0,0.0,0.0,0.0,0.0
2635,1.0,1,1.0,0.0,0.0,0.0,0.0
2639,1.0,1,1.0,0.0,0.0,0.0,0.0
2653,1.0,1,1.0,0.0,0.0,0.0,0.0
2654,1.0,1,1.0,0.0,0.0,0.0,0.0
2656,1.0,1,1.0,0.0,0.0,0.0,0.0
2657,1.0,1,1.0,0.0,0.0,0.0,0.0
2676,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2685,1.0,1,1.0,0.0,0.0,0.0,0.0
2689,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2691,1.0,1,1.0,0.0,0.0,0.0,0.0
2692,1.0,1,1.0,0.0,0.0,0.0,0.0
2702,1.0,1,1.0,0.0,0.0,0.0,0.0
2707,1.0,1,1.0,0.0,0.0,0.0,0.0
2709,1.0,1,1.0,0.0,0.0,0.0,0.0
2712,1.0,1,1.0,0.0,0.0,0.0,0.0
2730,1.0,1,1.0,0.0,0.0,0.0,0.0
2746,1.0,1,1.0,0.0,0.0,0.0,0.0
2769,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2782,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2793,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2805,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2822,1.0,1,1.0,0.0,0.0,0.0,0.0
2826,2.0,2,0.0,1.0,0.0,0.0,0.0
2829,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2834,1.0,1,1.0,0.0,0.0,0.0,0.0
2843,1.0,1,1.0,0.0,0.0,0.0,0.0
2844,1.0,1,1.0,0.0,0.0,0.0,0.0
2848,1.0,1,1.0,0.0,0.0,0.0,0.0
2855,1.0,1,1.0,0.0,0.0,0.0,0.0
2866,1.0,1,1.0,0.0,0.0,0.0,0.0
2868,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2871,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2876,3.0,3,0.0,0.0,1.0,0.0,0.0
2877,1.0,1,1.0,0.0,0.0,0.0,0.0
2884,1.0,1,1.0,0.0,0.0,0.0,0.0
2889,1.0,1,1.0,0.0,0.0,0.0,0.0
2893,1.0,1,1.0,0.0,0.0,0.0,0.0
2900,1.0,1,1.0,0.0,0.0,0.0,0.0
2905,1.0,1,1.0,0.0,0.0,0.0,0.0
2917,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
2931,1.0,1,1.0,0.0,0.0,0.0,0.0
2933,1.0,1,1.0,0.0,0.0,0.0,0.0
2956,1.0,1,1.0,0.0,0.0,0.0,0.0
2967,1.0,1,1.0,0.0,0.0,0.0,0.0
2994,1.0,1,1.0,0.0,0.0,0.0,0.0
3005,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
3015,1.0,1,1.0,0.0,0.0,0.0,0.0
3028,1.0,1,1.0,0.0,0.0,0.0,0.0
3035,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
3053,1.0,1,1.0,0.0,0.0,0.0,0.0
3063,1.0,1,1.0,0.0,0.0,0.0,0.0
3077,1.0,1,1.0,0.0,0.0,0.0,0.0
3079,1.0,1,1.0,0.0,0.0,0.0,0.0
3080,1.0,1,1.0,0.0,0.0,0.0,0.0
